market,name,price,ma15,ma50,ma120,slope15,gap50,gap120,conv50,conv120,f50up,f50down,f120up,f120down,golden_now,dead_now,up120_now,down120_now,value_accel_pct,ret5_pct,launch_score,launch_grade,delta_price_pct,delta_value_accel_pct,delta_launch_score,delta_slope15,delta_gap120,flag_score14,flag_value300,flag_ankr_like,flag_early_ignition,snapshot_kst,snapshot_epoch,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-MOODENG,무뎅,53.9,58.5,54.258,62.18333333333333,0.1712328767123239,-7.818201924140214,5.9233449477351865,-0.5643095222731219,-0.8557573608677738,,,6.921757519828596,,False,False,False,False,-50.164566917247654,-6.423611111111116,10.0,A급,-0.3696857670979714,0.08477125334592017,0.0,-0.022831050228311334,0.01891997922725075,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1023523.5711645741,772196.73943566,1.3254699468332254,8,0.0,complete,1788415853257,1788416043062,945104.08567944,1380786.03396294,-0.18731837097725362,53.5,54.3,1.495327102803734,0.7476635514018559,0.7366482504604026,50.000000000000746,,965.8929760476339,,0.08477125334592017,-0.3696857670979714,,,,,,,,,,,,,,,,,927498.5860896341,772196.73943566,-0.3696857670979714,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-XEC,이캐시,0.00958,0.009746,0.0097498,0.009443666666666666,0.4052197802197677,0.038975158464788856,-3.2014401185980015,-0.3118889306093657,-0.5368437419771441,0.12496486614205754,,,,False,False,False,False,-44.55315521314082,-1.0330578512396604,4.0,-,-0.2083333333333215,0.07482714772929455,0.0,-0.013736263736263687,0.01229724087819939,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,105369.99999999993,2980010.3371310835,0.03535893774833069,7,0.0,complete,1788415960941,1788416579405,6486002777.46582,18237105858.356884,-0.47530847572559015,0.00953,0.00969,1.6789087093389332,0.5246589716684014,1.1351909184726596,68.75000000000091,,-94.87985996106329,,0.07482714772929455,-0.2083333333333215,,,,,,,,,,,,,,,,,-1952581.5247376307,2980010.3371310835,-0.2083333333333215,falling,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-MON,모나드,34.9,38.32666666666667,32.94,34.3675,0.6653825949921144,-16.352964986844782,-11.520089231589928,-0.9624914033343549,-1.3263507325012287,,,,,False,False,False,False,-55.990929899456965,-6.182795698924737,7.0,B급,0.287356321839094,0.07566055474924838,0.0,0.017510068289272596,-0.016694469223294206,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,4968357.459949408,1988865.652173676,2.4980860092381696,27,0.0,complete,1788415864178,1788416864004,3245999.87349631,2059084.90522709,0.22373157409839461,34.9,34.9,0.0,0.0,0.0,,-118.01666865009707,128.5009106229237,10923.532048664089,0.07566055474924838,0.287356321839094,,,,,,,,,,,,,,,,-118.01666865009707,2794030.2564362977,1970823.652174096,0.287356321839094,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-ZIL,질리카,3.39,3.3153333333333337,3.3582,4.3895,0.6272764063132374,1.276477478014007,24.471276151421943,-1.3230687031383837,-1.0128615709327178,0.9647854831620912,,,,False,False,False,False,341.41237991360526,3.3639143730886722,8.0,B급,-0.588235294117645,0.14248067771359274,0.0,-0.040469445568591667,0.02750669284498386,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,7314643.480422298,3099851.352259882,2.359675561568367,33,0.0,complete,1788416123874,1788416913348,29859774.72786215,41802759.83679839,-0.16665591276513084,3.43,3.45,0.5830903790087438,-1.1661807580174988,1.7391304347826102,300.00000000000193,0.5894735936876521,775.6036704999506,556.8679889079241,0.14248067771359274,-0.2941176470588225,,,,,,,,,,,,,,,,0.5894735936876521,6479260.563828791,2627937.451049147,-0.2941176470588225,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-GAME2,게임빌드,1.14,1.0860666666666667,1.13018,1.4079083333333335,1.117249084476435,3.9032130575070543,22.85956116934697,-1.2652720409338565,-1.171887892800123,3.0848805088795124,,,,False,False,False,False,294.86845220354803,6.542056074766345,9.0,B급,0.0,0.2255054305893509,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,99137.931034478,1760863.116288565,0.05630075962033585,7,0.0,complete,1788415948571,1788416515194,85310969.83143657,178482809.32824174,-0.35319953258036024,1.15,1.24,7.826086956521738,-0.8695652173913104,8.064516129032265,111.11111111111119,0.04481194657504051,1096.430172940366,144.14524193555172,0.2255054305893509,0.0,,,,,,,,,,,,,,,,0.04481194657504051,90851.78669637299,1039627.2231256793,0.0,rising,rising,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-STX,스택스,378.0,330.2,239.84,277.71666666666664,4.229797979797967,-37.67511674449632,-18.898157594670835,-4.068017345690437,-4.450294916895578,,,,,False,False,False,False,-73.39658887572506,11.504424778761058,9.0,B급,0.2652519893899141,0.2198698241424637,0.0,0.021043771043771642,-0.020438164813363358,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,62849141.24174536,153701443.69778252,0.4089040397390366,147,0.0,complete,1788415786590,1788416963474,1096242.32630915,1707784.16403093,-0.21809417272930628,359.0,388.0,8.077994428969347,5.292479108635106,2.5773195876288657,34.482758620689445,-0.33486835188689407,-27.303030521371085,32.231510570511126,0.2198698241424637,0.2652519893899141,,,,,,,,,,,,,,,,-0.33486835188689407,-23604450.55511961,37464819.738304436,0.2652519893899141,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-FLOCK,플록,50.7,47.05333333333333,44.233999999999995,60.163333333333334,1.30615760011481,-6.373679371825594,21.790680924150934,-1.4424898624043014,-1.5728424496394258,,,13.854331645961393,,False,False,False,False,3214.608587504401,14.18918918918919,12.0,A급,0.19762845849802257,1.2792114084008972,0.0,0.0,0.0,False,True,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,8993187.828032587,45210774.81114933,0.19891691450983046,79,0.0,complete,1788415824720,1788416962030,2454833.77186673,1172008.33365163,0.35370313923047236,52.7,52.7,0.0,-3.7950664136622403,3.795066413662239,,-0.57073268624769,-34.4094653964205,153.7829872110875,1.2792114084008972,0.19762845849802257,,,,,,,,,,,,,,,,-0.57073268624769,-4717918.328345345,27396036.59406599,0.19762845849802257,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-PROVE,서싱트,243.0,237.86666666666667,242.44,290.85833333333335,0.5353620738236087,1.8863773854699406,18.219064263816865,-1.1269867361183663,-0.8709678507386908,1.6738239457609874,,,,False,False,False,False,135.88321999424497,3.404255319148941,8.0,B급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1156150.92453696,0.0,,1,0.0,complete,1788416691802,1788416691802,194972.55614694,240494.63486146,-0.10453618471027795,241.0,244.0,1.2448132780082943,0.8298755186721962,0.4098360655737705,33.33333333333333,,-7.573598722519059,,0.0,0.0,,,,,,,,,,,,,,,,,-94737.25087298988,0.0,0.0,falling,flat_or_na,buy_only,flat_or_na,neutral,False,False,False,pass
KRW-BSV,비트코인에스브이,21980.0,22904.0,20589.2,20462.833333333332,0.33292447871036135,-11.242787480815181,-11.929758831051425,-0.12844382961432038,-0.38127565598841395,,,,,False,False,False,False,-51.716738266650374,-5.988023952095811,4.0,-,0.13667425968109104,0.05773682472823083,0.0,0.002920390164140585,-0.0028021251671610514,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1935990.0,15610.5165958,124.01831727470677,4,0.0,complete,1788415854457,1788416518749,2113.29220541,1763.63447851,0.09018940913952427,22220.0,22240.0,0.09000900090008201,-1.080108010801084,1.169064748201439,1300.000000000111,121.84742830177,-18.484288354898336,-98.57310143033575,0.05773682472823083,0.13667425968109104,,,,,,,,,,,,,,,,121.84742830177,-439000.0,-1078406.7406696002,0.13667425968109104,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SUI,수이,1054.0,1059.2666666666667,1022.52,1172.7666666666667,0.5442004682655099,-3.5937357378502788,9.677969473893642,-0.6420405823831364,-0.664767094627058,,,14.55843640895477,,False,False,False,False,-40.23424912801106,1.8339768339768359,11.0,A급,0.0,0.0830312673081508,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,44416440.22548255,21603997.436550435,2.0559361921760457,70,0.0,complete,1788415802501,1788416955141,494897.76436506,466531.56418298,0.02950419686584655,1027.0,1071.0,4.284323271665036,2.629016553067176,1.5873015873015872,38.636363636363754,1.560267437910523,-51.97505698053209,-88.42159412791054,0.0830312673081508,-0.09478672985782088,,,,,,,,,,,,,,,,1.560267437910523,-48069750.14329608,-164984706.35581145,-0.09478672985782088,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SYRUP,메이플파이낸스,277.0,264.3333333333333,244.42,250.54166666666666,1.3030148185998902,-8.147178354199054,-5.504739730583732,-1.2696602412476437,-1.4988030112686375,,,,,False,False,False,False,134.59289125777727,12.601626016260159,10.0,A급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,803694.78095676,662252.58852511,0.09648517769204898,281.0,283.0,0.7117437722419906,-1.4234875444839812,2.1201413427561837,300.0,,-100.0,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,-8472331.67862542,-11578899.99999973,0.0,falling,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-BTC,비트코인,106781000.0,107471533.33333333,96832120.0,99869366.66666667,0.7143397105780824,-10.987483629743238,-7.612110620507245,-0.789481441880568,-1.1395504109439887,,,,,False,False,False,False,-46.2065905199516,-1.8069630147315774,8.0,B급,-0.02247085810589411,0.04654574099493658,0.0,-0.0014994011766411575,0.0013865843469424988,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,231908684.50740016,211610406.62198997,1.0959228717029499,819,0.0,complete,1788415789780,1788416966434,1.01088143,1.94968435,-0.3171025370697894,106400000.0,106914000.0,0.483082706766913,0.35808270676691567,0.1243990497035,25.875486381322638,-0.741048216517147,-65.11969921332084,-41.53411179932228,0.04654574099493658,-0.02247085810589411,,,,,,,,,,,,,,,,-0.741048216517147,-432961397.6794094,-150327833.15239024,-0.02247085810589411,falling,falling,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-HOLO,홀로월드에이아이,84.6,90.3,93.844,100.27250000000001,0.29618659755645815,3.776480115937084,9.945398788301887,-0.901255699185441,-0.601740378208454,4.190242701766307,,,,False,False,False,False,-56.7427578655583,-8.043478260869573,5.0,관찰,-0.11806375442739991,0.0044470840755863605,0.0,-0.0074046649389147845,0.005900084758236446,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,965959.39507419,99763.872490815,9.68245689503606,9,0.0,complete,1788416112876,1788416731764,1227615.86753136,1255400.33245261,-0.01118980412670259,85.0,85.7,0.8235294117647118,-0.47058823529412264,1.2835472578763225,157.14285714285734,,-78.29770183504188,,0.0044470840755863605,-0.11806375442739991,,,,,,,,,,,,,,,,,-3484995.0049251965,99763.872490815,-0.11806375442739991,falling,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-MIRA,미라네트워크,61.8,59.53333333333333,59.576,78.47083333333333,0.7218587863749182,0.07161720603375364,24.133170498592897,-0.8271851798859826,-1.0626805440097047,0.0865794114488671,,,,False,False,False,False,1129.8687287709236,7.66550522648084,8.0,B급,-0.48309178743961567,0.6517120604617048,0.0,-0.03383713061131388,0.02306940267920865,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,3051094.8075151765,22294274.13126294,0.13685553472389891,40,0.0,complete,1788415988755,1788416671280,3167239.86827191,2090060.05068717,0.2048922135296433,63.7,65.0,2.0408163265306145,-2.982731554160134,4.923076923076927,246.1538461538464,-0.12487477924116216,-30.00466346496753,33.86306548992628,0.6517120604617048,-0.48309178743961567,,,,,,,,,,,,,,,,-0.12487477924116216,-1307902.460807281,5639736.862399429,-0.48309178743961567,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SUN,썬,22.2,23.466666666666665,25.168000000000003,26.388333333333332,-0.4243281471004279,6.759906759906777,11.071812038148172,0.25380153354629664,0.377530466082033,,,,,False,False,False,False,5.767425898801903,-5.53191489361703,3.0,-,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,3139218.66742194,3497825.54844281,-0.05403111224778042,22.3,22.4,0.4484304932735439,-0.4484304932735439,0.8928571428571397,200.0,,,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-155400.0,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ZBT,제로베이스,114.0,111.33333333333333,137.9,171.79166666666666,0.48134777376653837,19.26516799613247,35.19282076158137,-0.9637175917013397,-0.7686845415780177,,,,,False,False,False,False,36.85902643914061,2.7027027027026973,7.0,B급,0.0,0.05315026496890596,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,5197659.037349821,5602.19890046,927.7890931225305,15,0.0,complete,1788416196246,1788416536140,3944945.09584004,7128739.87793666,-0.28750996525872646,113.0,114.0,0.8849557522123908,0.8849557522123908,0.0,0.0,,4195.585981288654,,0.05315026496890596,0.0,,,,,,,,,,,,,,,,,5076659.037350041,5602.19890046,0.0,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-ONG,온톨로지가스,130.0,140.49333333333334,87.77600000000001,84.46333333333334,2.266220216431325,-60.05893790253979,-66.33647736690477,-2.145849293135965,-4.2545555513601645,,,,,False,False,False,False,-72.70984234311379,-25.71428571428571,6.0,관찰,0.0,0.013778808160722633,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,22873789.030836508,102720371.94063962,0.22268016167284604,129,0.0,complete,1788415921675,1788416974696,7529248.10371957,6321397.34788088,0.08720537682228531,140.0,143.0,2.1428571428571352,-7.14285714285714,9.090909090909092,433.3333333333344,-3.331568002770259,-59.38901229383249,548.201112422978,0.013778808160722633,0.0,,,,,,,,,,,,,,,,-3.331568002770259,-33450349.639060237,86873380.94170867,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-BTT,비트토렌트,0.000409,0.00040366666666666665,0.00038712,0.00041292499999999997,0.5646902507888907,-4.274299097609688,2.242134366612174,-0.5900467795333522,-0.7130206710497672,,,3.1445573146022836,,False,False,False,False,-31.468688084209738,0.9876543209876631,12.0,A급,0.2450980392156854,0.01455882901935368,0.0,0.01660853678788765,-0.01417239423545924,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,30662.999999999993,22987.66483184619,1.3338892934231712,6,0.0,complete,1788416013788,1788416281249,491768110920.9857,442721604297.88,0.052484800875115666,0.000405,0.000411,1.4814814814814836,0.9876543209876631,0.4866180048661787,33.33333333333283,-9.25141873786195,-97.92059727949429,-83.49854187587188,0.01455882901935368,0.2450980392156854,,,,,,,,,,,,,,,,-9.25141873786195,-1443943.1307711788,-116319.20525761615,0.2450980392156854,falling,falling,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-ENSO,엔소,1171.0,1179.8666666666666,1199.1,1117.9916666666666,0.06785027705529245,1.603980763350292,-5.534477746554463,-0.11183648554741529,-0.5131065039385326,14.342195710989618,,,,False,False,False,False,20.476241581965393,-3.5507844756399676,3.0,-,-0.34129692832765013,0.14404180667748534,0.0,-0.02261675901844562,0.020705128008570384,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,6153762.38991855,8439262.902858999,0.72918244884086,33,0.0,complete,1788415905212,1788416821216,167538.53614377,66705.72521955,0.430460111754137,1184.0,1188.0,0.33783783783782884,-1.0979729729729715,1.430976430976431,425.00000000000824,-1.4935404041904083,-21.25798175598266,140.02454217460178,0.14404180667748534,-0.08532423208190698,,,,,,,,,,,,,,,,-1.4935404041904083,-1661331.16133939,4923262.902858999,-0.08532423208190698,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-BIRB,문버드,79.2,78.56,77.598,112.22666666666667,0.5374968006142788,-1.2397226732647793,29.99881192824047,-1.0025486606853036,-1.0042985128639828,,,,,False,False,False,False,-20.916463789699257,2.4579560155239433,8.0,B급,0.3802281368821214,0.043987172297178745,0.0,0.025595085743534973,-0.016262068002170338,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2664378.017497856,8049060.804152423,0.33101725559376227,31,0.0,complete,1788415861191,1788416912954,1188866.48550498,598265.08016483,0.33047449705740883,78.0,79.4,1.7948717948718107,1.538461538461533,0.25188916876574663,14.285714285715345,,76.0091809038224,,0.043987172297178745,0.3802281368821214,,,,,,,,,,,,,,,,,1150605.835946846,8049060.804152423,0.3802281368821214,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-ONT,온톨로지,72.3,73.88000000000001,61.636,69.78083333333333,1.5672257354963026,-19.865013952884688,-5.874344674397233,-1.83209291023299,-2.184687400098268,,,,,False,False,False,False,-81.24581325352989,-10.519801980198018,8.0,B급,0.277392510402219,0.010601033935046189,0.0,0.018330125561383248,-0.01657910444441768,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,3269076.066627858,7637676.317267505,0.4280197184105623,28,0.0,complete,1788416030472,1788416989452,1744156.87710576,2216938.74147023,-0.1193563372081471,72.0,72.8,1.1111111111111072,0.4166666666666652,0.6868131868131868,62.5,0.17402225068389193,304.5663587815352,140.07966511332987,0.010601033935046189,0.277392510402219,,,,,,,,,,,,,,,,0.17402225068389193,2461031.6023096694,4456367.1823759135,0.277392510402219,rising,rising,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-SOMI,솜니아,151.0,152.93333333333334,137.86,171.55833333333334,0.9238891333040122,-10.933797572416452,10.856365667654345,-1.1853479259285837,-1.4768832197237896,,,7.350862629263761,,False,False,False,False,1232.6201571311956,-5.031446540880502,12.0,A급,0.6666666666666599,0.25763672155312634,0.0,0.04399472063352228,-0.03453105827590086,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1004033.93254083,3356458.361727,0.29913492864670127,10,0.0,complete,1788415899991,1788416923482,638178.54853892,1030012.93400028,-0.23488573677701444,151.0,158.0,4.635761589403975,0.0,4.430379746835443,100.0,0.29913492864670127,,-0.18116088471522573,0.25763672155312634,0.6666666666666599,,,,,,,,,,,,,,,,0.29913492864670127,1004033.93254083,-6091.6253054998815,0.6666666666666599,rising,falling,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
