market,days,price,ma15,ma50,ma120,rsi,adx,macd,signal,hist,hist_prev,mac_up,mac_cross,higher_low,support,resistance,near_support,near_resistance,volume_accel,value_accel,d1,d5,d20,candle,excluded,score,snapshot_kst,snapshot_epoch,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-ETHFI,169,792.0,786.1333333333333,661.3,599.5833333333334,58.87382384088046,28.310769817958153,38.51905841913242,44.167226268643915,-5.648167849511495,-6.164127264450769,False,False,True,720.0,900.0,0.09583333333333344,0.14068441064638781,0.43829511550609496,0.41382119815221335,0.01806451612903226,0.03952569169960474,0.24056603773584895,0.022020725388601115,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-29.255970812042666,6.0,67772.9999963,78043.3540931,0.8684019386897669,5,0.0,complete,1788415940240,1788416708723,151005.83814613,124070.23773209,0.09792054917187624,772.0,792.0,2.590673575129543,2.590673575129543,0.0,0.0,-0.0814101138356178,-97.75805700088578,-97.54788147427855,0.005850942025819705,0.7633587786259444,,,,,,,,,,,,,,,,-0.0814101138356178,-2955185.2118349904,-3104647.583333701,0.005850942025819705,0.7633587786259444,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SKY,157,93.3,93.61999999999999,85.11200000000001,89.88833333333334,55.63594806932759,43.807410892306294,3.8463015323943637,3.5564354150795348,0.2898661173148289,0.6579979087554615,False,False,False,92.0,94.1,0.014130434782608559,0.008574490889603492,1.3148623037614036,1.3453877207571923,0.001072961373390413,-0.017894736842105297,0.28867403314917106,0.003225806451612856,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-6.268276953491425,8.0,0.0,0.0,,0,0.0,complete,,,500955.01277989,816946.63366109,-0.23976874278482146,93.0,94.1,1.1827956989247213,0.3225806451612856,0.8501594048884136,72.72727272727289,,,-100.0,0.003053907761707997,0.0,,,,,,,,,,,,,,,,,0.0,-1250403.75519758,0.003053907761707997,0.0,flat_or_na,falling,unavailable,accelerating,neutral,False,False,False,pass
KRW-WLD,200,515.0,531.9333333333333,500.4,565.5583333333333,50.156589459455766,26.739045216077166,3.5202930892917266,6.875210888407837,-3.3549177991161105,-3.6247074189125543,False,False,True,479.0,525.0,0.0751565762004176,0.01941747572815533,0.2854610656784504,0.2614794130908114,0.021825396825396748,-0.030131826741996215,0.06404958677685957,0.021825396825396748,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-51.21095972374508,8.0,27466407.597783655,18756982.70799517,1.4643297392429802,78,0.0,complete,1788415804803,1788416726670,869497.74415813,1240905.19300175,-0.17598887980294864,504.0,517.0,2.57936507936507,2.182539682539675,0.3868471953578337,15.384615384615385,0.23032685782014473,-29.52422362582735,-40.60947559447898,0.08090779616621546,0.1945525291828787,,,,,,,,,,,,,,,,0.23032685782014473,-11506426.772933975,-12825467.347373422,0.08090779616621546,0.1945525291828787,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-POWR,200,64.2,62.193333333333335,58.958,70.99083333333333,62.080653928614225,42.09307546813166,1.7989644462274867,1.3268750234954532,0.4720894227320336,0.5107820704443489,False,False,True,63.8,64.9,0.009404388714733702,0.007763975155279601,0.17046635628021528,0.16480166847212627,0.014173228346456845,-0.009230769230769154,0.2578125,0.018987341772152,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-51.20542532520906,12.0,0.0,500136.073229306,0.0,2,0.0,complete,1788416652865,1788416659708,522067.9651943,1297476.97622621,-0.42615545974179225,63.2,64.8,2.5316455696202445,1.5822784810126667,0.9259259259259172,37.49999999999945,,-100.0,,0.003255614191957079,-0.31055900621118626,,,,,,,,,,,,,,,,,-718709.3907449681,500136.073229306,0.003255614191957079,-0.31055900621118626,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-ATOM,200,2023.0,2091.2,2032.58,2439.3166666666666,46.118058036678015,27.374900369043708,-7.097310139917681,4.764499374448963,-11.861809514366644,-12.031222430152084,False,False,True,2004.0,2183.0,0.007984031936127733,0.08069306930693076,0.46144203368593706,0.4359766848376845,0.00949525237381299,-0.03395504543280725,-0.054749649040711224,0.007481296758104827,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-41.64160661210134,7.0,6699187.43833608,6060.0,1105.4764749729504,18,0.0,complete,1788415906509,1788416716812,42937.93674856,12461.13858344,0.5501318926800892,2005.0,2023.0,0.8977556109725615,0.8977556109725615,0.0,0.0,1105.1559949461882,311.54927342451424,-99.88069097339748,0.2064820550412847,0.24777006937561907,,,,,,,,,,,,,,,,1105.1559949461882,5071390.265328839,-5073186.87055645,0.2064820550412847,0.24777006937561907,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ARKM,200,148.0,151.0,144.26,170.20833333333334,51.539228887085656,21.129411439987695,2.3534323846334644,2.3218953947443075,0.031536989889156875,0.3099467347657394,False,False,True,146.0,164.0,0.013698630136986356,0.10810810810810811,0.5558003085977243,0.5415657752613615,0.020689655172413834,-0.05128205128205132,0.1472868217054264,0.006802721088435382,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,16.506701663928315,10.0,0.0,0.0,,0,0.0,complete,,,586437.08845314,1300616.83836867,-0.3784628196176443,147.0,148.0,0.6802721088435382,0.6802721088435382,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-A,200,106.0,104.11999999999999,95.74600000000001,104.70833333333333,61.12864991408369,36.59350648946014,3.3714304994274755,2.953112221600427,0.41831827782704867,0.4509665224243049,False,False,True,105.0,111.0,0.01904761904761898,0.03738317757009346,0.6439091449084875,0.6430004199398467,0.009433962264151052,0.0,0.217292377701934,0.01904761904761898,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-43.58896724241629,12.0,0.0,1210302.49515125,0.0,2,0.0,complete,1788415928789,1788416527790,1113251.42642003,3539582.36056208,-0.5214738039709347,105.0,108.0,2.857142857142847,0.952380952380949,1.8518518518518516,66.66666666666666,-7.168644582870881,-100.0,1738.4576709078385,0.04767928514448272,-0.9345794392523366,,,,,,,,,,,,,,,,-7.168644582870881,-471929.7356036899,1144470.00336733,0.04767928514448272,-0.9345794392523366,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-ESP,192,115.0,117.73333333333333,107.116,103.22833333333332,53.570588204571635,48.19754645065829,2.6816262025209454,3.6343962139084796,-0.9527700113875341,-1.031613221835972,False,False,True,106.0,116.0,0.08490566037735858,0.008695652173912993,0.3767741865921393,0.3493200949316594,0.00877192982456143,0.00877192982456143,0.10576923076923084,0.00877192982456143,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-58.88241014332118,5.0,0.0,126114.77431444998,0.0,1,0.0,complete,1788416719046,1788416719046,1557749.5448061,1657323.24767072,-0.030970901529078845,114.0,115.0,0.8771929824561431,0.8771929824561431,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,126114.77431444998,0.0,0.0,flat_or_na,rising,sell_only,flat_or_na,neutral,False,False,False,pass
KRW-NEAR,200,2609.0,2611.6,2519.62,2804.5916666666667,53.44642616927201,25.741705433463203,38.23664786225663,30.460170593295203,7.776477268961429,10.54365739188966,False,False,True,2471.0,2703.0,0.05422905706191816,0.03761996161228409,0.6951277877929438,0.6937252626960807,0.002694380292532772,0.0019230769230769162,0.12236105127100383,0.003080477474008525,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-4.1266100843962095,12.0,642890.27378405,299154.39983472,2.1490249655002263,8,0.0,complete,1788415813879,1788416523140,106598.56706656,83110.02695069,0.12381379050088909,2597.0,2628.0,1.1936850211782923,0.46207162110127875,0.7229832572298325,61.2903225806448,1.8240807936950816,-94.83529507788293,-99.21906874490654,0.020137876003844646,0.03834355828220559,,,,,,,,,,,,,,,,1.8240807936950816,-11804873.605832167,-38008237.94533595,0.020137876003844646,0.03834355828220559,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-RVN,200,3.94,3.7146666666666666,4.478,5.923166666666666,50.888882024448016,33.79913126611077,-0.1393698332234523,-0.2481634287025478,0.10879359547909548,0.10624314862401196,True,False,True,3.53,4.3,0.13031161473087827,0.07769423558897226,0.24109488781875102,0.2385361779005775,0.028350515463917647,0.050000000000000044,0.14655172413793105,0.03367875647668406,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,11.747082546512843,7.0,5334738.295478865,11987784.53727096,0.44501452948981074,97,0.0,complete,1788416029500,1788416694221,24546824.6108229,51555854.95562044,-0.3549024883048517,3.86,4.02,4.145077720207246,2.0725388601036343,1.990049751243772,49.99999999999973,-5.676807612864678,9.589850675522715,1407.5677983185897,0.10024689202503367,-1.253132832080206,,,,,,,,,,,,,,,,-5.676807612864678,466825.5621417826,11192610.711547095,0.10024689202503367,-1.253132832080206,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-IN,200,45.5,44.99333333333333,49.56399999999999,84.4975,45.06830893032966,13.556640783849128,-1.457956825889518,-2.2959693894021016,0.8380125635125837,0.9041898415495488,False,False,True,44.6,46.8,0.020179372197309364,0.02857142857142847,1.2303519461052657,1.2573504661059645,-0.023605150214592308,0.017897091722594904,0.03409090909090917,-0.0193965517241379,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,136.8797286501504,7.0,305468.197999965,2019152.49974984,0.15128535266049026,8,0.0,complete,1788416026708,1788416791818,4430026.06833213,1284742.92494875,0.5503780025196882,46.4,46.4,0.0,-1.93965517241379,1.93965517241379,,0.07072646249143448,-63.657311872950494,-80.64765312841926,0.026956556986590385,0.22026431718062955,,,,,,,,,,,,,,,,0.07072646249143448,-535053.5513326279,-8414478.693141812,0.026956556986590385,0.22026431718062955,falling,falling,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-HP,200,10.7,9.948666666666666,10.59,15.008333333333333,61.173654755355685,34.317642637207115,0.0372055989957385,-0.1944429605888639,0.2316485595846024,0.23327433075269682,False,False,True,10.3,11.4,0.03883495145631044,0.06542056074766367,0.4057698332868859,0.4096628318277938,0.0,0.08961303462321779,0.2441860465116279,-0.009259259259259411,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-69.72465536078244,7.0,541424.0051957549,0.0,,4,0.0,complete,1788416122087,1788416532401,6233304.82623594,31942909.30262156,-0.6734456274162519,10.8,10.8,0.0,-0.9259259259259411,0.925925925925939,,,,,0.02908779086094171,0.0,,,,,,,,,,,,,,,,,541424.0051957549,0.0,0.02908779086094171,0.0,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-AXS,200,1268.0,1304.3333333333333,1276.0,1479.0416666666667,49.033242824242315,26.028509780015316,-6.642619230969785,-3.14235175130242,-3.5002674796673654,-4.875236450206401,True,False,False,1202.0,1322.0,0.05823627287853572,0.03930817610062887,1.2133343346493464,1.1581224836719703,0.0007867820613689513,0.015163607342378205,0.00952380952380949,0.0007867820613689513,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,37.33612760348714,9.0,6368222.061439209,2367977.61989268,2.689308381946543,18,0.0,complete,1788416386864,1788416717620,77449.95623245,224105.55724489,-0.4863303586172376,1271.0,1276.0,0.3933910306844979,-0.2360346184106965,0.6269592476489028,159.99999999999943,1.2970429583941183,445.3403958498958,182.32484690307052,0.0871249214386296,-0.3144654088050314,,,,,,,,,,,,,,,,1.2970429583941183,5200470.303105859,1529235.4242028801,0.0871249214386296,-0.3144654088050314,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ARDR,200,29.9,29.02,27.476,38.957499999999996,58.53304905492098,53.86952135672376,0.6498790167397885,0.4376072314015026,0.21227178533828595,0.24441303121016938,False,False,False,27.8,30.9,0.06474820143884896,0.04391891891891886,2.2880738896353163,2.3339639145769,-0.01661129568106312,0.01718213058419238,0.18400000000000016,-0.01661129568106312,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,46.51713325442805,9.0,1488121.2002035861,866718.276163456,1.7169606793002927,20,0.0,complete,1788415804110,1788416474740,6424584.52603902,5978111.44236918,0.03599806725949617,30.1,30.2,0.33222591362125353,-0.6644518272425293,0.9933774834437109,300.0000000000067,1.1327205883813027,302.55820446607373,36.9807968306477,0.04480878469055227,1.0135135135135087,,,,,,,,,,,,,,,,1.1327205883813027,1118455.1037996311,233988.50949769595,0.04480878469055227,1.0135135135135087,rising,rising,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-POL,200,129.0,141.0,118.96,122.225,49.68725770312831,35.72801281592898,4.6795251331101895,7.5309785927941135,-2.851453459683924,-2.6380475684634384,False,False,True,119.0,167.0,0.08403361344537807,0.2945736434108528,0.40169679345646203,0.34124024505727746,0.0078125,-0.13422818791946312,0.22857142857142865,0.0078125,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-6.772335433203414,7.0,616765.53202854,1731625.7346752,0.3561771574988901,20,0.0,complete,1788416168310,1788416815246,7017251.28284275,4188320.15877115,0.2524575510326815,128.0,130.0,1.5625,0.78125,0.7692307692307693,50.0,-8.04224028595318,-90.71642649961208,118.90040947802851,0.02583533455435827,0.0,,,,,,,,,,,,,,,,-8.04224028595318,-6026856.47411778,940569.31828736,0.02583533455435827,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-IMX,200,172.0,173.86666666666667,167.96,200.66666666666666,52.38135127865842,22.666318310531114,2.6144929867861038,2.2335533191021084,0.38093966768399534,0.7063171046514225,False,False,True,170.0,188.0,0.0117647058823529,0.09302325581395343,0.6172086335341388,0.6016902152595809,0.005847953216374213,-0.0444444444444444,0.11688311688311681,0.0117647058823529,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-16.14394756741906,11.0,1218999.99999904,0.0,,3,0.0,complete,1788416207121,1788416354747,588991.06838752,505834.57074715,0.07595410142759845,170.0,172.0,1.17647058823529,1.17647058823529,0.0,0.0,,523.7208350424804,,0.21052813732540798,1.17647058823529,,,,,,,,,,,,,,,,,1023560.00000032,0.0,0.21052813732540798,1.17647058823529,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-GLM,200,148.0,148.86666666666667,139.02,160.925,54.50042690603423,27.73372215615269,3.3763013146702576,3.7098635427748645,-0.3335622281046069,-0.18115136679348387,False,False,False,146.0,151.0,0.006849315068493178,0.027210884353741527,1.1515918256406588,1.134323608555814,0.027972027972027913,-0.05769230769230771,0.17599999999999993,0.01379310344827589,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,2.6922494774153094,12.0,4276113.283348801,6923611.807962131,0.6176130900971779,22,0.0,complete,1788415792201,1788416825018,1522904.84951557,1679308.94282441,-0.04884248943120987,145.0,154.0,6.206896551724128,2.0689655172413834,3.896103896103896,66.66666666666656,-1.992570269299322,-73.81816766995898,10.650800901304635,0.45135171043257927,0.0,,,,,,,,,,,,,,,,-1.992570269299322,-12056255.01481034,666439.0161107006,0.45135171043257927,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-CHZ,200,18.5,19.16,19.31,33.155,44.784780650297826,22.692215489563427,-0.2356093811537292,-0.2626321339258887,0.027022752772159486,0.04114453604913765,False,False,True,18.1,18.7,0.022099447513812098,0.0108108108108107,0.6858004367475209,0.6447036829523297,0.005434782608695787,-0.03645833333333326,0.0393258426966292,0.005434782608695787,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-0.6584841153360999,4.0,0.0,0.0,,0,0.0,complete,,,13698633.62737434,13702629.30869644,-0.0001458210642123273,18.4,18.7,1.6304347826086918,0.5434782608695787,1.0695187165775364,66.66666666666576,,,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-759145.5092125951,0.0,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ENS,200,7545.0,7798.333333333333,6619.2,7334.916666666667,55.63821214382611,43.096609316605004,406.1912338909424,437.5039826427735,-31.312748751831123,1.9485369667887653,False,False,True,6905.0,8570.0,0.09123823316437374,0.13735899137358998,0.8374884376248976,0.8185485379504425,0.012768817204301008,-0.034593209481101894,0.3150087260034904,0.01344989912575656,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-1.7957883540267727,8.0,7034974.604652048,38463551.09383535,0.18289976886142376,56,0.0,complete,1788415827118,1788416777703,20638.62384474,28662.23268659,-0.1627478588886404,7435.0,7610.0,2.353732347007398,1.479488903833226,0.8541392904073587,37.142857142856954,-0.4132971198150843,144.95829841268085,698.4885726115023,0.21332434431580172,0.3324468085106336,,,,,,,,,,,,,,,,-0.4132971198150843,4163067.5697655478,33646506.44058025,0.21332434431580172,0.3324468085106336,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-RAY,200,1108.0,1078.8,959.2,995.625,61.60596232121807,45.44115018609107,50.678378115038186,47.45525622723113,3.2231218878070536,6.302616235392165,False,False,True,1056.0,1130.0,0.037878787878787845,0.031021897810219023,0.1357972079525361,0.1380616601485457,0.00366300366300365,-0.009936766034327027,0.2384180790960453,-0.0009115770282588365,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-85.79469615161175,9.0,1340560.5262667497,20244.53426156,66.21839302137886,23,0.0,complete,1788415832198,1788416427578,29184.65376362,17836.94959067,0.2413295881777859,1097.0,1108.0,1.0027347310847867,1.0027347310847867,0.0,0.0,64.39919138562524,3539.9699582475137,0.0,0.020526808625973558,1.0027347310847867,,,,,,,,,,,,,,,,64.39919138562524,1303731.6364230497,0.0,0.020526808625973558,1.0027347310847867,rising,flat_or_na,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-ZRX,200,135.0,133.53333333333333,121.38,133.40833333333333,61.675309023495466,36.01426202889036,4.4956008306833155,4.308880837717497,0.1867199929658181,0.26891143852155075,False,False,True,129.0,137.0,0.04651162790697683,0.014814814814814836,0.6057322035722748,0.5990879222874183,0.015037593984962516,0.015037593984962516,0.23853211009174302,0.015037593984962516,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-14.342984424186412,9.0,7874.99999955,0.0,,1,0.0,complete,1788416032218,1788416032218,1065830.16798394,1406408.8916947,-0.13776124213288296,133.0,135.0,1.5037593984962516,1.5037593984962516,0.0,0.0,,,,0.001145388544076198,0.746268656716409,,,,,,,,,,,,,,,,,7874.99999955,0.0,0.001145388544076198,0.746268656716409,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-ZAMA,143,73.6,72.78,69.41199999999999,56.685833333333335,54.89062569004633,35.12629045387996,1.448627940032324,1.5134393061709996,-0.06481136613867555,-0.16334399327450488,True,False,True,69.4,78.2,0.06051873198847235,0.06250000000000022,0.08705195427074724,0.07739638405390255,-0.0027100271002710175,0.017980636237897585,0.14285714285714257,-0.0027100271002710175,False,8,2026-09-03T15:24:42.648780+09:00,1788416682,-59.62756706733422,6.0,13822241.82033031,693754.790699302,19.923814589298257,9,0.0,complete,1788415837448,1788416812707,1851850.70088772,1154217.86072442,0.23207482659316422,73.8,75.3,2.0325203252032464,-0.27100271002710175,2.2576361221779586,113.33333333333344,-1.6454299093490832,-7.628593154722097,0.0,0.368435775519508,0.1360544217686943,,,,,,,,,,,,,,,,-1.6454299093490832,-1141524.8823708445,0.0,0.368435775519508,0.1360544217686943,falling,flat_or_na,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
